snapshot_date,warehouse_id,product_id,opening_stock_tons,stock_in_tons,stock_out_tons,closing_stock_tons,holding_cost_per_ton_inr,warehouse_capacity_tons,reorder_point_tons
2024-08-05,12,5,7542.9,864.5,937.8,7469.6,39.13,11969,2393.8
2024-08-12,12,5,7469.6,1204.6,1271.0,7403.2,21.41,11969,2393.8
2024-08-19,12,5,7403.2,462.4,512.1,7353.5,31.89,11969,2393.8
2024-08-26,12,5,7353.5,487.9,539.0,7302.4,26.86,11969,2393.8
2024-09-02,12,5,7302.4,995.7,1118.7,7179.4,21.45,11969,2393.8
2024-09-09,12,5,7179.4,373.2,429.4,7123.2,21.61,11969,2393.8
2024-09-16,12,5,7123.2,1252.1,1093.0,7282.3,22.51,11969,2393.8
2024-09-23,12,5,7282.3,482.6,536.5,7228.4,18.96,11969,2393.8
2024-09-30,12,5,7228.4,1155.0,1151.5,7231.9,25.26,11969,2393.8
2024-10-07,12,5,7231.9,503.9,558.4,7177.4,20.42,11969,2393.8
2024-10-14,12,5,7177.4,1027.4,980.5,7224.3,20.8,11969,2393.8
2024-10-21,12,5,7224.3,613.3,559.8,7277.8,29.76,11969,2393.8
2024-10-28,12,5,7277.8,556.3,532.1,7302.0,36.52,11969,2393.8
2024-11-04,12,5,7302.0,730.3,677.1,7355.2,36.49,11969,2393.8
2024-11-11,12,5,7355.2,789.2,700.1,7444.3,26.86,11969,2393.8
2024-11-18,12,5,7444.3,512.2,475.5,7481.0,21.83,11969,2393.8
2024-11-25,12,5,7481.0,601.4,574.6,7507.8,29.15,11969,2393.8
2024-12-02,12,5,7507.8,493.7,452.9,7548.6,18.45,11969,2393.8
2024-12-09,12,5,7548.6,586.2,564.9,7569.9,34.93,11969,2393.8
2024-12-16,12,5,7569.9,815.0,826.9,7558.0,38.68,11969,2393.8
2024-12-23,12,5,7558.0,685.0,675.2,7567.8,32.18,11969,2393.8
2024-12-30,12,5,7567.8,1393.4,1291.0,7670.2,20.6,11969,2393.8
2025-01-06,12,5,7670.2,1188.6,1146.7,7712.1,35.04,11969,2393.8
2025-01-13,12,5,7712.1,544.8,483.8,7773.1,35.46,11969,2393.8
2025-01-20,12,5,7773.1,1387.5,1245.2,7915.4,20.11,11969,2393.8
2025-01-27,12,5,7915.4,1290.1,1217.0,7988.5,32.97,11969,2393.8
2025-02-03,12,5,7988.5,740.1,796.6,7932.0,31.4,11969,2393.8
2025-02-10,12,5,7932.0,777.8,691.3,8018.5,31.38,11969,2393.8
2025-02-17,12,5,8018.5,663.7,775.0,7907.2,21.52,11969,2393.8
2025-02-24,12,5,7907.2,623.9,694.3,7836.8,30.0,11969,2393.8
2025-03-03,12,5,7836.8,1256.4,1126.6,7966.6,32.19,11969,2393.8
2025-03-10,12,5,7966.6,919.3,997.2,7888.7,37.22,11969,2393.8
2025-03-17,12,5,7888.7,762.2,718.4,7932.5,34.45,11969,2393.8
2025-03-24,12,5,7932.5,462.8,442.8,7952.5,38.49,11969,2393.8
2025-03-31,12,5,7952.5,1106.9,1114.7,7944.7,26.86,11969,2393.8
2025-04-07,12,5,7944.7,506.4,552.0,7899.1,37.56,11969,2393.8
2025-04-14,12,5,7899.1,715.1,795.7,7818.5,26.77,11969,2393.8
2025-04-21,12,5,7818.5,795.9,836.2,7778.2,18.37,11969,2393.8
2025-04-28,12,5,7778.2,850.8,760.3,7868.7,24.05,11969,2393.8
2025-05-05,12,5,7868.7,813.5,764.1,7918.1,21.43,11969,2393.8
2025-05-12,12,5,7918.1,1279.0,1261.8,7935.3,29.74,11969,2393.8
2025-05-19,12,5,7935.3,459.9,528.5,7866.7,36.66,11969,2393.8
2025-05-26,12,5,7866.7,607.7,619.6,7854.8,29.17,11969,2393.8
2025-06-02,12,5,7854.8,442.6,417.1,7880.3,29.94,11969,2393.8
2025-06-09,12,5,7880.3,1178.5,1325.2,7733.6,21.7,11969,2393.8
2025-06-16,12,5,7733.6,608.8,646.6,7695.8,38.74,11969,2393.8
2025-06-23,12,5,7695.8,887.2,952.8,7630.2,22.73,11969,2393.8
2025-06-30,12,5,7630.2,818.8,899.4,7549.6,19.77,11969,2393.8
2024-01-01,13,1,16581.6,1979.8,2269.8,16291.6,29.12,43696,8739.2
2024-01-08,13,1,16291.6,2107.8,2025.6,16373.8,18.18,43696,8739.2
2024-01-15,13,1,16373.8,2530.4,2508.9,16395.3,27.08,43696,8739.2
2024-01-22,13,1,16395.3,1731.6,1756.3,16370.6,36.72,43696,8739.2
2024-01-29,13,1,16370.6,2135.7,2282.2,16224.1,18.28,43696,8739.2
2024-02-05,13,1,16224.1,1456.1,1605.6,16074.6,31.35,43696,8739.2
2024-02-12,13,1,16074.6,2028.9,2142.9,15960.6,36.99,43696,8739.2
2024-02-19,13,1,15960.6,2810.3,2835.9,15935.0,28.39,43696,8739.2
2024-02-26,13,1,15935.0,1068.0,959.1,16043.9,21.15,43696,8739.2
2024-03-04,13,1,16043.9,2205.1,2113.0,16136.0,25.6,43696,8739.2
2024-03-11,13,1,16136.0,1062.0,1015.0,16183.0,25.52,43696,8739.2
2024-03-18,13,1,16183.0,1271.2,1130.8,16323.4,28.7,43696,8739.2
2024-03-25,13,1,16323.4,2164.8,2302.5,16185.7,21.26,43696,8739.2
2024-04-01,13,1,16185.7,840.7,881.8,16144.6,19.1,43696,8739.2
2024-04-08,13,1,16144.6,2654.5,2885.3,15913.8,20.77,43696,8739.2
2024-04-15,13,1,15913.8,2718.5,2494.6,16137.7,39.93,43696,8739.2
2024-04-22,13,1,16137.7,1139.9,1318.7,15958.9,33.91,43696,8739.2
2024-04-29,13,1,15958.9,2362.9,2474.2,15847.6,38.59,43696,8739.2
2024-05-06,13,1,15847.6,2318.0,2382.4,15783.2,33.84,43696,8739.2
2024-05-13,13,1,15783.2,753.0,791.1,15745.1,21.74,43696,8739.2
2024-05-20,13,1,15745.1,1288.8,1412.1,15621.8,33.73,43696,8739.2
2024-05-27,13,1,15621.8,2228.3,2464.7,15385.4,27.18,43696,8739.2
2024-06-03,13,1,15385.4,1756.8,1966.6,15175.6,25.94,43696,8739.2
2024-06-10,13,1,15175.6,1165.7,1144.4,15196.9,37.85,43696,8739.2
2024-06-17,13,1,15196.9,1760.1,1674.2,15282.8,33.85,43696,8739.2
2024-06-24,13,1,15282.8,2837.1,2732.3,15387.6,22.07,43696,8739.2
2024-07-01,13,1,15387.6,704.6,790.2,15302.0,20.74,43696,8739.2
2024-07-08,13,1,15302.0,1772.6,1805.5,15269.1,31.52,43696,8739.2
2024-07-15,13,1,15269.1,1005.9,917.7,15357.3,20.4,43696,8739.2
2024-07-22,13,1,15357.3,2255.8,2132.4,15480.7,30.49,43696,8739.2
2024-07-29,13,1,15480.7,1164.0,1125.9,15518.8,38.35,43696,8739.2
2024-08-05,13,1,15518.8,2133.8,2400.3,15252.3,25.28,43696,8739.2
2024-08-12,13,1,15252.3,2117.0,2328.8,15040.5,33.73,43696,8739.2
2024-08-19,13,1,15040.5,2382.8,2547.6,14875.7,20.07,43696,8739.2
2024-08-26,13,1,14875.7,1542.3,1633.8,14784.2,29.2,43696,8739.2
2024-09-02,13,1,14784.2,1322.6,1321.1,14785.7,21.47,43696,8739.2
2024-09-09,13,1,14785.7,1034.3,1071.3,14748.7,19.97,43696,8739.2
2024-09-16,13,1,14748.7,2484.5,2624.1,14609.1,22.4,43696,8739.2
2024-09-23,13,1,14609.1,2017.2,2066.1,14560.2,39.07,43696,8739.2
2024-09-30,13,1,14560.2,823.0,828.2,14555.0,23.16,43696,8739.2
2024-10-07,13,1,14555.0,2086.4,2058.3,14583.1,23.24,43696,8739.2
2024-10-14,13,1,14583.1,1868.7,1724.6,14727.2,39.44,43696,8739.2
2024-10-21,13,1,14727.2,1014.0,1170.5,14570.7,30.45,43696,8739.2
2024-10-28,13,1,14570.7,1409.1,1312.7,14667.1,34.9,43696,8739.2
2024-11-04,13,1,14667.1,1076.8,1094.1,14649.8,18.52,43696,8739.2
2024-11-11,13,1,14649.8,2144.1,2114.3,14679.6,39.54,43696,8739.2
2024-11-18,13,1,14679.6,1444.1,1379.2,14744.5,30.6,43696,8739.2
2024-11-25,13,1,14744.5,1759.9,1800.8,14703.6,26.21,43696,8739.2
2024-12-02,13,1,14703.6,1242.3,1174.9,14771.0,33.48,43696,8739.2
2024-12-09,13,1,14771.0,2308.7,2019.2,15060.5,25.17,43696,8739.2
2024-12-16,13,1,15060.5,927.2,1068.5,14919.2,20.93,43696,8739.2
2024-12-23,13,1,14919.2,1093.6,1259.9,14752.9,38.76,43696,8739.2
2024-12-30,13,1,14752.9,1537.2,1361.3,14928.8,26.27,43696,8739.2
2025-01-06,13,1,14928.8,1845.5,1794.5,14979.8,26.77,43696,8739.2
2025-01-13,13,1,14979.8,1516.0,1445.3,15050.5,37.82,43696,8739.2
2025-01-20,13,1,15050.5,2176.3,2215.7,15011.1,35.28,43696,8739.2
2025-01-27,13,1,15011.1,1992.1,1985.4,15017.8,37.47,43696,8739.2
2025-02-03,13,1,15017.8,1704.5,1736.2,14986.1,32.68,43696,8739.2
2025-02-10,13,1,14986.1,1492.0,1593.9,14884.2,29.33,43696,8739.2
2025-02-17,13,1,14884.2,2560.5,2559.1,14885.6,39.78,43696,8739.2
2025-02-24,13,1,14885.6,2321.0,2331.3,14875.3,25.43,43696,8739.2
2025-03-03,13,1,14875.3,2264.0,1992.2,15147.1,27.11,43696,8739.2
2025-03-10,13,1,15147.1,1047.5,1177.9,15016.7,29.37,43696,8739.2
2025-03-17,13,1,15016.7,1624.8,1617.9,15023.6,28.69,43696,8739.2
2025-03-24,13,1,15023.6,1768.1,1872.6,14919.1,28.46,43696,8739.2
2025-03-31,13,1,14919.1,1587.6,1574.9,14931.8,27.89,43696,8739.2
2025-04-07,13,1,14931.8,2135.3,2008.5,15058.6,26.81,43696,8739.2
2025-04-14,13,1,15058.6,2455.9,2185.5,15329.0,34.91,43696,8739.2
2025-04-21,13,1,15329.0,2472.4,2310.9,15490.5,26.66,43696,8739.2
2025-04-28,13,1,15490.5,2448.2,2697.4,15241.3,24.45,43696,8739.2
2025-05-05,13,1,15241.3,1167.8,1173.3,15235.8,34.45,43696,8739.2
2025-05-12,13,1,15235.8,1449.6,1273.6,15411.8,32.54,43696,8739.2
2025-05-19,13,1,15411.8,2730.1,2646.0,15495.9,30.92,43696,8739.2
2025-05-26,13,1,15495.9,3081.6,2718.2,15859.3,33.26,43696,8739.2
2025-06-02,13,1,15859.3,911.3,1029.2,15741.4,18.74,43696,8739.2
2025-06-09,13,1,15741.4,1104.2,1088.8,15756.8,27.8,43696,8739.2
2025-06-16,13,1,15756.8,2469.1,2209.2,16016.7,26.28,43696,8739.2
2025-06-23,13,1,16016.7,2921.2,2610.9,16327.0,32.92,43696,8739.2
2025-06-30,13,1,16327.0,2920.4,2589.6,16657.8,28.05,43696,8739.2
2024-01-01,13,2,16263.0,1881.8,1904.5,16240.3,38.86,43696,8739.2
2024-01-08,13,2,16240.3,964.0,1005.2,16199.1,37.94,43696,8739.2
2024-01-15,13,2,16199.1,2285.7,2440.7,16044.1,32.6,43696,8739.2
2024-01-22,13,2,16044.1,814.1,806.2,16052.0,38.21,43696,8739.2
2024-01-29,13,2,16052.0,2349.6,2092.8,16308.8,19.66,43696,8739.2
2024-02-05,13,2,16308.8,2054.6,1947.0,16416.4,18.73,43696,8739.2
2024-02-12,13,2,16416.4,2474.8,2669.8,16221.4,37.03,43696,8739.2
2024-02-19,13,2,16221.4,1603.3,1400.9,16423.8,37.52,43696,8739.2
2024-02-26,13,2,16423.8,2798.5,2649.5,16572.8,26.83,43696,8739.2
2024-03-04,13,2,16572.8,1863.0,1815.5,16620.3,23.88,43696,8739.2
2024-03-11,13,2,16620.3,1378.8,1384.9,16614.2,29.64,43696,8739.2
2024-03-18,13,2,16614.2,2740.6,2553.0,16801.8,31.75,43696,8739.2
2024-03-25,13,2,16801.8,2522.1,2269.1,17054.8,19.28,43696,8739.2
2024-04-01,13,2,17054.8,1838.7,2117.9,16775.6,20.42,43696,8739.2
2024-04-08,13,2,16775.6,1815.2,1876.1,16714.7,34.15,43696,8739.2
2024-04-15,13,2,16714.7,2842.1,2614.6,16942.2,30.75,43696,8739.2
2024-04-22,13,2,16942.2,737.3,860.3,16819.2,22.18,43696,8739.2
2024-04-29,13,2,16819.2,1410.8,1427.5,16802.5,26.36,43696,8739.2
2024-05-06,13,2,16802.5,1028.6,1170.3,16660.8,18.48,43696,8739.2
2024-05-13,13,2,16660.8,835.6,982.8,16513.6,18.71,43696,8739.2
2024-05-20,13,2,16513.6,1880.0,1785.9,16607.7,27.21,43696,8739.2
2024-05-27,13,2,16607.7,1445.7,1397.3,16656.1,31.91,43696,8739.2
2024-06-03,13,2,16656.1,2218.9,2372.4,16502.6,39.04,43696,8739.2
2024-06-10,13,2,16502.6,1360.2,1194.2,16668.6,31.93,43696,8739.2
2024-06-17,13,2,16668.6,1295.0,1423.5,16540.1,23.1,43696,8739.2
2024-06-24,13,2,16540.1,2520.7,2216.2,16844.6,37.09,43696,8739.2
2024-07-01,13,2,16844.6,2831.5,2991.2,16684.9,26.53,43696,8739.2
2024-07-08,13,2,16684.9,2270.6,2454.5,16501.0,25.42,43696,8739.2
2024-07-15,13,2,16501.0,1399.8,1439.6,16461.2,34.98,43696,8739.2
2024-07-22,13,2,16461.2,722.4,842.1,16341.5,18.08,43696,8739.2
2024-07-29,13,2,16341.5,2088.3,2175.4,16254.4,28.36,43696,8739.2
2024-08-05,13,2,16254.4,1637.9,1798.0,16094.3,35.39,43696,8739.2
2024-08-12,13,2,16094.3,1261.4,1195.3,16160.4,34.27,43696,8739.2
2024-08-19,13,2,16160.4,1429.2,1344.8,16244.8,22.77,43696,8739.2
2024-08-26,13,2,16244.8,2048.0,1922.8,16370.0,21.2,43696,8739.2
2024-09-02,13,2,16370.0,2010.9,2259.5,16121.4,19.57,43696,8739.2
2024-09-09,13,2,16121.4,1407.9,1537.9,15991.4,21.28,43696,8739.2
2024-09-16,13,2,15991.4,1442.0,1336.9,16096.5,36.93,43696,8739.2
2024-09-23,13,2,16096.5,3139.9,2765.6,16470.8,31.83,43696,8739.2
2024-09-30,13,2,16470.8,2173.6,2308.5,16335.9,37.69,43696,8739.2
2024-10-07,13,2,16335.9,1666.7,1557.0,16445.6,35.27,43696,8739.2
2024-10-14,13,2,16445.6,2504.0,2912.9,16036.7,23.52,43696,8739.2
2024-10-21,13,2,16036.7,1944.1,1784.8,16196.0,33.96,43696,8739.2
2024-10-28,13,2,16196.0,1072.5,968.7,16299.8,27.07,43696,8739.2
2024-11-04,13,2,16299.8,2929.7,2627.2,16602.3,38.2,43696,8739.2
2024-11-11,13,2,16602.3,2718.0,2526.0,16794.3,29.23,43696,8739.2
2024-11-18,13,2,16794.3,2064.4,2054.2,16804.5,29.35,43696,8739.2
2024-11-25,13,2,16804.5,1233.4,1300.5,16737.4,21.9,43696,8739.2
2024-12-02,13,2,16737.4,2341.2,2398.5,16680.1,23.35,43696,8739.2
2024-12-09,13,2,16680.1,2871.7,2567.2,16984.6,18.1,43696,8739.2
2024-12-16,13,2,16984.6,2392.3,2788.2,16588.7,33.62,43696,8739.2
2024-12-23,13,2,16588.7,2504.9,2720.6,16373.0,38.76,43696,8739.2
2024-12-30,13,2,16373.0,2692.8,2351.5,16714.3,22.39,43696,8739.2
2025-01-06,13,2,16714.3,1168.5,1114.5,16768.3,29.33,43696,8739.2
2025-01-13,13,2,16768.3,2558.9,2614.5,16712.7,18.04,43696,8739.2
2025-01-20,13,2,16712.7,1983.4,1889.4,16806.7,24.87,43696,8739.2
2025-01-27,13,2,16806.7,1997.5,1937.4,16866.8,33.8,43696,8739.2
2025-02-03,13,2,16866.8,1265.7,1360.0,16772.5,33.11,43696,8739.2
2025-02-10,13,2,16772.5,1732.2,1611.2,16893.5,23.89,43696,8739.2
2025-02-17,13,2,16893.5,2245.4,2502.5,16636.4,27.95,43696,8739.2
2025-02-24,13,2,16636.4,1251.9,1246.0,16642.3,33.4,43696,8739.2
2025-03-03,13,2,16642.3,1772.0,1973.2,16441.1,38.27,43696,8739.2
2025-03-10,13,2,16441.1,889.8,832.2,16498.7,33.9,43696,8739.2
2025-03-17,13,2,16498.7,3044.4,2746.8,16796.3,21.31,43696,8739.2
2025-03-24,13,2,16796.3,2601.5,2905.7,16492.1,30.4,43696,8739.2
2025-03-31,13,2,16492.1,1117.9,1160.0,16450.0,35.44,43696,8739.2
2025-04-07,13,2,16450.0,2672.5,2824.3,16298.2,27.59,43696,8739.2
2025-04-14,13,2,16298.2,2587.5,2514.9,16370.8,37.75,43696,8739.2
2025-04-21,13,2,16370.8,1375.9,1518.2,16228.5,30.06,43696,8739.2
2025-04-28,13,2,16228.5,2001.4,1796.1,16433.8,19.96,43696,8739.2
2025-05-05,13,2,16433.8,828.9,918.8,16343.9,32.78,43696,8739.2
2025-05-12,13,2,16343.9,1326.5,1508.7,16161.7,37.5,43696,8739.2
2025-05-19,13,2,16161.7,2687.6,2409.7,16439.6,20.46,43696,8739.2
2025-05-26,13,2,16439.6,1551.7,1495.6,16495.7,19.74,43696,8739.2
2025-06-02,13,2,16495.7,3387.4,2951.1,16932.0,29.41,43696,8739.2
2025-06-09,13,2,16932.0,3431.6,3033.9,17329.7,31.4,43696,8739.2
2025-06-16,13,2,17329.7,938.6,1057.1,17211.2,24.54,43696,8739.2
2025-06-23,13,2,17211.2,2735.7,2703.5,17243.4,36.28,43696,8739.2
2025-06-30,13,2,17243.4,2690.5,2458.2,17475.7,23.84,43696,8739.2
2024-01-01,13,3,16783.4,1065.6,1008.2,16840.8,28.72,43696,8739.2
2024-01-08,13,3,16840.8,1669.2,1576.4,16933.6,18.15,43696,8739.2
2024-01-15,13,3,16933.6,2572.8,2545.5,16960.9,27.47,43696,8739.2
2024-01-22,13,3,16960.9,1877.9,2016.0,16822.8,31.57,43696,8739.2
2024-01-29,13,3,16822.8,1513.1,1341.1,16994.8,35.16,43696,8739.2
2024-02-05,13,3,16994.8,2983.3,2802.4,17175.7,19.78,43696,8739.2
2024-02-12,13,3,17175.7,2146.1,2022.4,17299.4,31.58,43696,8739.2
2024-02-19,13,3,17299.4,2430.3,2404.6,17325.1,31.93,43696,8739.2
2024-02-26,13,3,17325.1,1860.0,2129.4,17055.7,30.88,43696,8739.2
2024-03-04,13,3,17055.7,1888.7,1886.0,17058.4,19.64,43696,8739.2
2024-03-11,13,3,17058.4,3148.0,2857.5,17348.9,19.1,43696,8739.2
2024-03-18,13,3,17348.9,3194.7,2896.1,17647.5,35.09,43696,8739.2
2024-03-25,13,3,17647.5,3161.0,3016.5,17792.0,20.7,43696,8739.2
2024-04-01,13,3,17792.0,1097.7,1259.4,17630.3,27.22,43696,8739.2
2024-04-08,13,3,17630.3,1081.3,1256.8,17454.8,29.37,43696,8739.2
2024-04-15,13,3,17454.8,1427.5,1569.4,17312.9,33.42,43696,8739.2
2024-04-22,13,3,17312.9,2189.0,2155.7,17346.2,25.77,43696,8739.2
2024-04-29,13,3,17346.2,2302.9,2571.0,17078.1,27.78,43696,8739.2
2024-05-06,13,3,17078.1,1865.6,1713.3,17230.4,22.1,43696,8739.2
2024-05-13,13,3,17230.4,2758.1,3072.4,16916.1,27.68,43696,8739.2
2024-05-20,13,3,16916.1,2129.0,2179.7,16865.4,37.27,43696,8739.2
2024-05-27,13,3,16865.4,2378.5,2255.8,16988.1,37.39,43696,8739.2
2024-06-03,13,3,16988.1,1116.4,1134.4,16970.1,26.84,43696,8739.2
2024-06-10,13,3,16970.1,2762.3,2505.1,17227.3,27.9,43696,8739.2
2024-06-17,13,3,17227.3,1211.7,1123.6,17315.4,35.23,43696,8739.2
2024-06-24,13,3,17315.4,1339.4,1485.8,17169.0,21.11,43696,8739.2
2024-07-01,13,3,17169.0,1016.0,1084.1,17100.9,33.75,43696,8739.2
2024-07-08,13,3,17100.9,1641.5,1490.5,17251.9,25.35,43696,8739.2
2024-07-15,13,3,17251.9,2232.7,2444.1,17040.5,20.52,43696,8739.2
2024-07-22,13,3,17040.5,1439.4,1386.9,17093.0,32.61,43696,8739.2
2024-07-29,13,3,17093.0,2180.9,2233.0,17040.9,30.31,43696,8739.2
2024-08-05,13,3,17040.9,2562.9,2937.7,16666.1,19.82,43696,8739.2
2024-08-12,13,3,16666.1,2074.7,1902.4,16838.4,37.33,43696,8739.2
2024-08-19,13,3,16838.4,2236.5,2440.9,16634.0,34.7,43696,8739.2
2024-08-26,13,3,16634.0,1112.6,1302.1,16444.5,21.35,43696,8739.2
2024-09-02,13,3,16444.5,3078.0,2892.0,16630.5,21.23,43696,8739.2
2024-09-09,13,3,16630.5,1675.6,1502.9,16803.2,33.7,43696,8739.2
2024-09-16,13,3,16803.2,1569.0,1372.6,16999.6,30.81,43696,8739.2
2024-09-23,13,3,16999.6,2117.7,2064.1,17053.2,34.12,43696,8739.2
2024-09-30,13,3,17053.2,1231.3,1436.5,16848.0,32.31,43696,8739.2
2024-10-07,13,3,16848.0,2056.1,1880.4,17023.7,38.4,43696,8739.2
2024-10-14,13,3,17023.7,2265.7,2202.8,17086.6,31.99,43696,8739.2
2024-10-21,13,3,17086.6,986.1,1028.4,17044.3,32.46,43696,8739.2
2024-10-28,13,3,17044.3,2192.4,2019.9,17216.8,20.6,43696,8739.2
2024-11-04,13,3,17216.8,2518.8,2286.1,17449.5,32.59,43696,8739.2
2024-11-11,13,3,17449.5,1098.6,1047.4,17500.7,36.71,43696,8739.2
2024-11-18,13,3,17500.7,1256.1,1212.9,17543.9,28.7,43696,8739.2
2024-11-25,13,3,17543.9,1365.0,1389.2,17519.7,27.3,43696,8739.2
2024-12-02,13,3,17519.7,2339.8,2177.6,17681.9,20.13,43696,8739.2
2024-12-09,13,3,17681.9,1404.1,1346.7,17739.3,20.71,43696,8739.2
2024-12-16,13,3,17739.3,2515.9,2402.7,17852.5,25.41,43696,8739.2
2024-12-23,13,3,17852.5,3162.2,3187.2,17827.5,39.16,43696,8739.2
2024-12-30,13,3,17827.5,1476.1,1305.6,17998.0,30.68,43696,8739.2
2025-01-06,13,3,17998.0,3310.1,3215.7,18092.4,38.49,43696,8739.2
2025-01-13,13,3,18092.4,1795.4,1726.6,18161.2,18.71,43696,8739.2
2025-01-20,13,3,18161.2,2199.1,2284.8,18075.5,36.13,43696,8739.2
2025-01-27,13,3,18075.5,2085.6,2071.2,18089.9,39.63,43696,8739.2
2025-02-03,13,3,18089.9,3386.9,2998.7,18478.1,21.73,43696,8739.2
2025-02-10,13,3,18478.1,2972.5,3038.3,18412.3,36.75,43696,8739.2
2025-02-17,13,3,18412.3,2245.0,2138.1,18519.2,23.52,43696,8739.2
2025-02-24,13,3,18519.2,1418.5,1394.5,18543.2,21.15,43696,8739.2
2025-03-03,13,3,18543.2,2092.1,2433.2,18202.1,22.4,43696,8739.2
2025-03-10,13,3,18202.1,1406.1,1561.3,18046.9,20.6,43696,8739.2
2025-03-17,13,3,18046.9,2628.3,2694.1,17981.1,23.6,43696,8739.2
2025-03-24,13,3,17981.1,1753.2,1611.2,18123.1,22.97,43696,8739.2
2025-03-31,13,3,18123.1,2887.2,2700.9,18309.4,19.49,43696,8739.2
2025-04-07,13,3,18309.4,3131.1,3072.1,18368.4,36.45,43696,8739.2
2025-04-14,13,3,18368.4,1773.8,1678.2,18464.0,31.25,43696,8739.2
2025-04-21,13,3,18464.0,1737.2,1571.4,18629.8,35.91,43696,8739.2
2025-04-28,13,3,18629.8,2836.4,2554.3,18911.9,22.82,43696,8739.2
2025-05-05,13,3,18911.9,2520.6,2691.7,18740.8,38.67,43696,8739.2
2025-05-12,13,3,18740.8,2555.0,2312.8,18983.0,21.95,43696,8739.2
2025-05-19,13,3,18983.0,1871.1,1734.2,19119.9,25.89,43696,8739.2
2025-05-26,13,3,19119.9,1235.1,1179.5,19175.5,20.42,43696,8739.2
2025-06-02,13,3,19175.5,2580.6,2343.9,19412.2,30.84,43696,8739.2
2025-06-09,13,3,19412.2,2051.9,2233.9,19230.2,21.58,43696,8739.2
2025-06-16,13,3,19230.2,1099.0,1008.1,19321.1,18.67,43696,8739.2
2025-06-23,13,3,19321.1,3026.3,3122.9,19224.5,38.03,43696,8739.2
2025-06-30,13,3,19224.5,1477.1,1351.4,19350.2,37.04,43696,8739.2
2024-01-01,13,4,16038.3,2603.7,2850.5,15791.5,20.45,43696,8739.2
2024-01-08,13,4,15791.5,2580.2,2783.6,15588.1,18.63,43696,8739.2
2024-01-15,13,4,15588.1,1808.4,1576.1,15820.4,36.49,43696,8739.2
2024-01-22,13,4,15820.4,947.5,989.1,15778.8,29.8,43696,8739.2
2024-01-29,13,4,15778.8,2198.9,2422.5,15555.2,20.0,43696,8739.2
2024-02-05,13,4,15555.2,1936.7,2261.4,15230.5,29.34,43696,8739.2
2024-02-12,13,4,15230.5,2268.2,2160.0,15338.7,29.22,43696,8739.2
2024-02-19,13,4,15338.7,2387.7,2324.9,15401.5,36.12,43696,8739.2
2024-02-26,13,4,15401.5,1893.7,1932.9,15362.3,31.15,43696,8739.2
2024-03-04,13,4,15362.3,1476.1,1617.0,15221.4,28.37,43696,8739.2
2024-03-11,13,4,15221.4,2706.7,2637.1,15291.0,34.02,43696,8739.2
2024-03-18,13,4,15291.0,2047.1,2071.1,15267.0,26.96,43696,8739.2
2024-03-25,13,4,15267.0,988.9,1157.1,15098.8,36.99,43696,8739.2
2024-04-01,13,4,15098.8,1335.6,1299.8,15134.6,28.17,43696,8739.2
2024-04-08,13,4,15134.6,836.0,971.4,14999.2,38.71,43696,8739.2
2024-04-15,13,4,14999.2,1374.5,1455.7,14918.0,19.87,43696,8739.2
2024-04-22,13,4,14918.0,802.0,751.5,14968.5,37.51,43696,8739.2
2024-04-29,13,4,14968.5,1224.3,1244.0,14948.8,31.66,43696,8739.2
2024-05-06,13,4,14948.8,1030.2,1071.9,14907.1,28.77,43696,8739.2
2024-05-13,13,4,14907.1,2282.9,1994.5,15195.5,28.93,43696,8739.2
2024-05-20,13,4,15195.5,1326.2,1267.9,15253.8,20.52,43696,8739.2
2024-05-27,13,4,15253.8,745.0,773.8,15225.0,19.53,43696,8739.2
2024-06-03,13,4,15225.0,1617.4,1706.0,15136.4,37.67,43696,8739.2
2024-06-10,13,4,15136.4,1172.1,1107.7,15200.8,31.89,43696,8739.2
2024-06-17,13,4,15200.8,2782.9,2726.5,15257.2,35.76,43696,8739.2
2024-06-24,13,4,15257.2,1272.2,1459.5,15069.9,26.9,43696,8739.2
2024-07-01,13,4,15069.9,1918.4,2071.0,14917.3,21.05,43696,8739.2
2024-07-08,13,4,14917.3,957.4,949.2,14925.5,25.37,43696,8739.2
2024-07-15,13,4,14925.5,2321.3,2228.5,15018.3,38.63,43696,8739.2
2024-07-22,13,4,15018.3,2265.4,2664.6,14619.1,23.17,43696,8739.2
2024-07-29,13,4,14619.1,1325.7,1190.3,14754.5,20.92,43696,8739.2
2024-08-05,13,4,14754.5,1332.4,1538.6,14548.3,28.52,43696,8739.2
2024-08-12,13,4,14548.3,854.0,800.1,14602.2,29.4,43696,8739.2
2024-08-19,13,4,14602.2,3007.5,2624.6,14985.1,35.26,43696,8739.2
2024-08-26,13,4,14985.1,1166.0,1319.5,14831.6,21.45,43696,8739.2
2024-09-02,13,4,14831.6,1844.7,2072.0,14604.3,24.24,43696,8739.2
2024-09-09,13,4,14604.3,783.9,905.7,14482.5,26.56,43696,8739.2
2024-09-16,13,4,14482.5,1366.3,1505.4,14343.4,38.24,43696,8739.2
2024-09-23,13,4,14343.4,1734.7,1850.2,14227.9,36.36,43696,8739.2
2024-09-30,13,4,14227.9,1705.5,1734.0,14199.4,34.53,43696,8739.2
2024-10-07,13,4,14199.4,1513.5,1387.4,14325.5,18.09,43696,8739.2
