shipment_id,shipment_date,route_id,origin_id,destination_id,product_id,supplier_id,quantity_tons,distance_km,fuel_cost_inr,freight_cost_inr,handling_cost_inr,planned_delivery_date,actual_delivery_date,delay_days,demurrage_cost_inr,shipment_status,transport_mode_id
4502,2024-02-15,15,2,10,3,7,2356.1,225,9501.02,24202.9,104349.56,2024-02-17,2024-02-17,0.0,0.0,Delivered,1
4503,2024-03-01,15,2,10,1,6,1337.7,225,5301.92,4809.31,40811.45,2024-03-03,2024-03-07,4.0,122336.02,Delivered,3
4504,2025-02-11,4,10,8,3,3,1604.4,1052,31672.91,39892.55,71856.02,2025-02-13,2025-02-14,1.0,54387.68,Delivered,2
4505,2024-05-19,4,10,8,5,2,992.8,1052,19003.49,52355.54,53671.7,2024-05-21,2024-05-22,1.0,29985.12,Delivered,1
4506,2024-07-19,15,2,10,5,2,2327.9,225,9788.24,28187.89,87487.83,2024-07-21,2024-07-25,4.0,312588.12,Delivered,1
4507,2024-09-01,15,2,10,3,6,667.9,225,2764.79,1904.77,27838.36,2024-09-03,2024-09-04,1.0,12437.59,Delivered,3
4508,2024-05-25,15,2,10,4,7,527.6,225,2208.98,6252.31,29258.62,2024-05-27,2024-05-28,1.0,10716.1,Delivered,1
4509,2024-03-07,4,10,8,1,1,2741.9,1052,51658.28,136304.5,85391.91,2024-03-09,2024-03-11,2.0,121413.18,Delivered,1
4510,2024-01-19,15,2,10,2,5,569.2,225,2232.7,6561.05,25109.53,2024-01-21,2024-01-21,0.0,0.0,Delivered,1
4511,2025-05-24,15,2,10,2,6,691.0,225,3072.51,2500.06,26771.78,2025-05-26,2025-05-27,1.0,19700.04,Delivered,3
4512,2024-04-13,15,2,10,4,2,1179.6,225,4927.74,13840.56,45839.56,2024-04-15,2024-04-16,1.0,36320.88,Delivered,1
4513,2025-06-11,15,2,10,2,6,2251.3,225,10282.92,7366.36,114477.99,2025-06-13,2025-06-16,3.0,127674.18,Delivered,3
4514,2024-10-24,15,2,10,3,1,2095.8,225,8917.75,22380.26,107017.21,2024-10-26,2024-10-31,5.0,254960.93,Delivered,1
4515,2025-03-07,18,15,3,1,1,1385.4,909,24743.82,62976.76,39576.36,2025-03-09,2025-03-12,3.0,121379.64,Delivered,1
4516,2024-04-09,15,2,10,1,6,3364.9,225,13560.42,10553.99,101166.02,2024-04-11,2024-04-14,3.0,240685.84,Delivered,3
4517,2024-09-24,4,10,8,1,8,2528.4,1052,50891.56,68487.36,99995.87,2024-09-26,2024-09-28,2.0,175681.39,Delivered,2
4518,2024-04-29,4,10,8,1,1,648.3,1052,12592.81,32378.32,28006.05,2024-05-01,2024-05-03,2.0,26407.74,Delivered,1
4519,2024-02-15,15,2,10,1,6,401.4,225,1618.65,1188.87,10052.82,2024-02-17,2024-02-20,3.0,24493.93,Delivered,3
4520,2024-09-01,15,2,10,4,6,2645.3,225,10950.29,8733.13,120268.72,2024-09-03,2024-09-05,2.0,164914.7,Delivered,3
4521,2024-05-13,4,10,8,4,1,232.9,1052,4367.49,11342.73,12220.99,2024-05-15,2024-05-20,5.0,40349.08,Delivered,1
4522,2025-04-22,4,10,8,3,3,879.0,1052,18423.1,22917.98,41978.78,2025-04-24,2025-04-24,0.0,0.0,Delivered,2
4523,2024-11-19,15,2,10,3,2,978.1,225,4224.0,11079.57,45584.18,2024-11-21,2024-11-21,0.0,0.0,Delivered,1
4524,2024-01-22,15,2,10,4,2,1604.7,225,6495.61,17948.51,91241.92,2024-01-24,2024-01-25,1.0,47263.45,Delivered,1
4525,2024-11-11,19,15,7,2,6,3051.9,1063,61781.97,41278.5,98423.72,2024-11-13,2024-11-16,3.0,262579.71,Delivered,3
4526,2024-05-06,4,10,8,2,1,1925.4,1052,35814.62,96918.82,65775.52,2024-05-08,2024-05-10,2.0,101170.31,Delivered,1
4527,2024-02-19,15,2,10,2,2,1726.9,225,7057.26,19631.17,100124.45,2024-02-21,2024-02-21,0.0,0.0,Delivered,1
4528,2024-05-02,15,2,10,4,6,2062.6,225,8708.77,6420.74,104151.1,2024-05-04,2024-05-08,4.0,138323.49,Delivered,3
4529,2024-12-10,4,10,8,4,8,760.1,1052,15031.1,22247.06,27380.35,2024-12-12,2024-12-12,0.0,0.0,Delivered,2
4530,2024-01-28,4,10,8,5,7,3476.5,1052,64223.34,195587.39,154547.86,2024-01-30,2024-01-31,1.0,117244.44,Delivered,1
4531,2024-07-15,25,15,14,1,5,1624.8,363,10884.65,26800.62,41844.0,2024-07-17,2024-07-18,1.0,52691.0,Delivered,1
4532,2024-03-08,3,8,7,3,6,2078.7,1058,37911.62,29664.64,69101.35,2024-03-10,2024-03-13,3.0,194791.92,Delivered,3
4533,2025-03-13,15,2,10,1,6,216.5,225,928.33,736.8,7878.72,2025-03-15,2025-03-17,2.0,8674.76,Delivered,3
4534,2024-12-01,15,2,10,1,1,2164.7,225,9212.77,23794.69,91349.04,2024-12-03,2024-12-05,2.0,139883.52,Delivered,1
4535,2025-03-24,15,2,10,5,5,2587.3,225,11696.28,29198.64,66253.74,2025-03-26,2025-03-26,0.0,0.0,Delivered,1
4536,2024-07-13,4,10,8,1,3,1144.4,1052,22863.37,28388.72,39834.6,2024-07-15,2024-07-15,0.0,0.0,Delivered,2
4537,2024-12-23,15,2,10,4,1,207.8,225,921.23,2577.18,7127.12,2024-12-25,2024-12-28,3.0,21341.69,Delivered,1
4538,2024-09-25,4,10,8,3,7,1279.2,1052,25145.95,63545.88,46560.57,2024-09-27,2024-10-02,5.0,147978.52,Delivered,1
4539,2025-06-26,15,2,10,1,6,453.0,225,2037.43,1634.52,11705.82,2025-06-28,2025-07-01,3.0,47223.22,Delivered,3
4540,2025-01-05,4,10,8,4,7,2412.8,1052,46487.13,114177.31,82179.25,2025-01-07,2025-01-07,0.0,0.0,Delivered,1
4541,2025-03-13,15,2,10,1,2,1451.1,225,6222.15,15958.25,54779.27,2025-03-15,2025-03-15,0.0,0.0,Delivered,1
4542,2024-07-31,15,2,10,1,1,1917.6,225,8031.97,20552.11,102874.24,2024-08-02,2024-08-09,7.0,436029.65,Delivered,1
4543,2024-11-06,4,10,8,2,8,2731.1,1052,54329.13,72320.41,95657.16,2024-11-08,2024-11-08,0.0,0.0,Delivered,2
4544,2025-03-31,4,10,8,3,7,1712.5,1052,35090.4,98798.13,60526.55,2025-04-02,2025-04-02,0.0,0.0,Delivered,1
4545,2025-03-30,15,2,10,4,1,1185.4,225,5314.82,14029.6,30535.39,2025-04-01,2025-04-02,1.0,29155.33,Delivered,1
4546,2024-01-28,4,10,8,1,8,568.5,1052,10502.22,17577.01,24468.36,2024-01-30,2024-01-30,0.0,0.0,Delivered,2
4547,2024-09-03,4,10,8,1,7,2259.3,1052,43615.23,113473.76,110738.11,2024-09-05,2024-09-09,4.0,243718.03,Delivered,1
4548,2024-04-20,4,10,8,1,8,1044.7,1052,19961.52,31599.35,61666.12,2024-04-22,2024-04-22,0.0,0.0,Delivered,2
4549,2024-01-08,19,15,7,2,6,1492.0,1063,27811.69,24784.42,89361.97,2024-01-10,2024-01-16,6.0,292004.25,Delivered,3
4550,2025-05-28,12,4,11,2,3,2196.6,852,36413.94,50366.12,84576.87,2025-05-30,2025-05-30,0.0,0.0,Delivered,2
4551,2024-03-01,4,10,8,3,5,568.5,1052,10303.92,28939.13,16714.16,2024-03-03,2024-03-03,0.0,0.0,Delivered,1
4552,2024-06-19,24,5,14,1,2,2177.8,1718,68870.44,184423.54,129668.42,2024-06-22,2024-06-26,4.0,163660.99,Delivered,1
4553,2024-02-16,4,10,8,1,3,3195.1,1052,57827.57,88454.13,174311.73,2024-02-18,2024-02-19,1.0,58269.59,Delivered,2
4554,2024-12-04,4,10,8,1,5,1614.6,1052,32711.03,84766.99,49474.22,2024-12-06,2024-12-06,0.0,0.0,Delivered,1
4555,2024-06-01,4,10,8,3,3,1610.1,1052,29272.51,43193.27,70853.3,2024-06-03,2024-06-03,0.0,0.0,Delivered,2
4556,2024-04-11,4,10,8,4,8,499.9,1052,9349.52,15030.08,18443.32,2024-04-13,2024-04-13,0.0,0.0,Delivered,2
4557,2024-09-22,4,10,8,5,1,731.0,1052,14693.15,36968.01,24943.62,2024-09-24,2024-10-02,8.0,168568.17,Delivered,1
4558,2025-05-05,15,2,10,1,6,622.5,225,2773.5,2114.1,23885.02,2025-05-07,2025-05-10,3.0,28171.29,Delivered,3
4559,2024-08-10,3,8,7,1,1,2810.6,1058,56545.01,161492.25,116061.4,2024-08-12,2024-08-16,4.0,380876.95,Delivered,1
4560,2025-03-06,15,2,10,3,6,2705.5,225,11973.42,8192.09,138794.77,2025-03-08,2025-03-12,4.0,376560.16,Delivered,3
4561,2024-07-27,4,10,8,3,3,2841.2,1052,56825.14,79498.89,168860.58,2024-07-29,2024-07-29,0.0,0.0,Delivered,2
4562,2024-04-05,4,10,8,1,5,1998.9,1052,38197.81,104423.87,87583.89,2024-04-07,2024-04-07,0.0,0.0,Delivered,1
4563,2025-04-28,4,10,8,4,3,1748.9,1052,35578.3,54733.22,99911.43,2025-04-30,2025-04-30,0.0,0.0,Delivered,2
4564,2025-03-11,12,4,11,4,3,679.7,852,10834.25,17086.37,30274.29,2025-03-13,2025-03-13,0.0,0.0,Delivered,2
4565,2024-10-01,15,2,10,1,2,2534.0,225,10953.0,29160.03,105363.29,2024-10-03,2024-10-03,0.0,0.0,Delivered,1
4566,2025-04-19,4,10,8,2,5,720.8,1052,14845.88,39348.2,38456.05,2025-04-21,2025-04-21,0.0,0.0,Delivered,1
4567,2024-03-07,4,10,8,1,8,1747.8,1052,32929.12,48306.94,43783.27,2024-03-09,2024-03-09,0.0,0.0,Delivered,2
4568,2024-09-13,4,10,8,1,3,2769.9,1052,54493.65,82675.61,118865.63,2024-09-15,2024-09-16,1.0,56941.36,Delivered,2
4569,2024-07-31,15,2,10,3,6,2374.8,225,9946.97,7681.42,115217.46,2024-08-02,2024-08-06,4.0,228689.96,Delivered,3
4570,2025-01-28,4,10,8,3,8,3147.5,1052,65617.63,97332.97,95053.11,2025-01-30,2025-01-30,0.0,0.0,Delivered,2
4571,2024-03-23,15,2,10,1,6,568.4,225,2331.1,1871.35,19995.96,2024-03-25,2024-03-28,3.0,42219.31,Delivered,3
4572,2024-04-04,4,10,8,3,3,2591.5,1052,49274.1,72569.45,139398.11,2024-04-06,2024-04-07,1.0,46635.92,Delivered,2
4573,2024-11-13,4,10,8,3,1,327.2,1052,6655.66,16924.01,10404.52,2024-11-15,2024-11-20,5.0,50288.61,Delivered,1
4574,2025-06-14,15,2,10,2,6,2389.2,225,10885.28,8085.95,140358.09,2025-06-16,2025-06-20,4.0,171855.25,Delivered,3
4575,2025-04-10,4,10,8,1,3,2872.7,1052,58279.71,84294.91,146778.61,2025-04-12,2025-04-13,1.0,78538.46,Delivered,2
4576,2025-06-06,3,8,7,1,8,949.0,1058,20037.93,23949.93,24061.56,2025-06-08,2025-06-09,1.0,19053.64,Delivered,2
4577,2025-06-11,21,3,8,4,8,593.0,1032,12253.95,17761.33,28683.92,2025-06-13,2025-06-14,1.0,11836.8,Delivered,2
4578,2024-12-01,4,10,8,1,7,2872.7,1052,56000.74,134926.12,79059.64,2024-12-03,2024-12-03,0.0,0.0,Delivered,1
4579,2024-09-12,4,10,8,2,2,1919.9,1052,38069.66,108598.44,71099.48,2024-09-14,2024-09-17,3.0,141755.22,Delivered,1
4580,2024-11-12,4,10,8,1,3,3045.1,1052,58875.95,84280.26,78274.95,2024-11-14,2024-11-14,0.0,0.0,Delivered,2
4581,2024-09-25,4,10,8,2,8,2077.3,1052,40834.65,54115.78,122757.02,2024-09-27,2024-09-27,0.0,0.0,Delivered,2
4582,2024-11-08,15,2,10,1,5,2163.5,225,9355.24,25934.14,77072.69,2024-11-10,2024-11-11,1.0,36723.08,Delivered,1
4583,2024-06-11,1,7,13,5,3,2356.7,746,30553.16,47317.11,72785.38,2024-06-13,2024-06-14,1.0,58917.47,Delivered,2
4584,2024-11-08,19,15,7,1,6,636.4,1063,12813.92,9008.07,35709.06,2024-11-10,2024-11-12,2.0,41344.96,Delivered,3
4585,2024-07-17,15,2,10,1,5,262.2,225,1085.5,3127.21,13920.75,2024-07-19,2024-07-21,2.0,8658.73,Delivered,1
4586,2024-02-01,19,15,7,5,2,3332.2,1063,62033.48,175491.77,134723.34,2024-02-03,2024-02-03,0.0,0.0,Delivered,1
4587,2024-05-23,15,2,10,3,1,1632.5,225,6868.43,17134.38,41568.57,2024-05-25,2024-05-29,4.0,177095.52,Delivered,1
4588,2024-12-18,18,15,3,4,3,2825.0,909,49404.71,68645.88,141512.12,2024-12-20,2024-12-20,0.0,0.0,Delivered,2
4589,2025-01-28,15,2,10,1,6,653.9,225,2972.5,2068.1,31170.77,2025-01-30,2025-02-01,2.0,39127.4,Delivered,3
4590,2024-04-18,4,10,8,1,8,777.8,1052,14387.34,20990.0,33875.25,2024-04-20,2024-04-21,1.0,17463.77,Delivered,2
4591,2024-02-21,4,10,8,1,8,720.8,1052,13640.45,21391.56,38783.96,2024-02-23,2024-02-23,0.0,0.0,Delivered,2
4592,2025-04-24,15,2,10,1,6,1790.8,225,7857.39,6169.35,104931.06,2025-04-26,2025-04-28,2.0,75543.29,Delivered,3
4593,2024-01-15,4,10,8,1,8,3130.2,1052,59672.78,79214.14,132377.83,2024-01-17,2024-01-17,0.0,0.0,Delivered,2
4594,2024-11-12,15,2,10,1,6,330.3,225,1394.46,1054.45,19155.17,2024-11-14,2024-11-18,4.0,25370.04,Delivered,3
4595,2025-05-07,4,10,8,1,7,3326.3,1052,68682.15,192231.24,116106.68,2025-05-09,2025-05-09,0.0,0.0,Delivered,1
4596,2025-02-15,15,2,10,3,6,1482.0,225,6665.49,4850.72,72812.51,2025-02-17,2025-02-18,1.0,40321.07,Delivered,3
4597,2025-01-28,4,10,8,3,1,3103.2,1052,64694.08,170560.52,132618.43,2025-01-30,2025-02-03,4.0,381590.78,Delivered,1
4598,2025-03-19,19,15,7,4,1,291.4,1063,5962.42,15248.44,8503.25,2025-03-21,2025-03-26,5.0,37890.26,Delivered,1
4599,2024-06-13,4,10,8,4,5,3452.6,1052,64043.34,165716.7,96575.5,2024-06-15,2024-06-19,4.0,336073.59,Delivered,1
4600,2024-04-18,4,10,8,4,8,988.5,1052,18284.76,26186.41,48375.96,2024-04-20,2024-04-22,2.0,36311.9,Delivered,2
4601,2025-01-29,15,2,10,1,6,796.2,225,3451.01,2755.48,40597.67,2025-01-31,2025-02-03,3.0,55217.04,Delivered,3
4602,2024-04-24,15,2,10,4,7,377.5,225,1576.99,4473.36,18997.81,2024-04-26,2024-04-26,0.0,0.0,Delivered,1
4603,2024-12-27,15,2,10,4,6,2150.3,225,9351.33,6538.14,101869.18,2024-12-29,2025-01-01,3.0,116736.32,Delivered,3
4604,2025-01-13,21,3,8,5,5,1797.7,1032,35074.32,100972.31,96468.31,2025-01-15,2025-01-15,0.0,0.0,Delivered,1
4605,2025-04-01,4,10,8,1,3,1139.4,1052,22942.9,33531.46,63377.53,2025-04-03,2025-04-03,0.0,0.0,Delivered,2
4606,2025-06-23,15,2,10,3,1,328.9,225,1531.43,3501.75,14923.61,2025-06-25,2025-07-01,6.0,45813.4,Delivered,1
4607,2024-03-09,4,10,8,1,8,773.0,1052,14350.94,19994.88,35841.09,2024-03-11,2024-03-11,0.0,0.0,Delivered,2
4608,2024-04-03,12,4,11,5,5,855.4,852,12487.35,37045.21,39957.36,2024-04-05,2024-04-05,0.0,0.0,Delivered,1
4609,2024-08-18,4,10,8,2,8,1788.3,1052,35150.05,53651.18,69470.86,2024-08-20,2024-08-21,1.0,46424.19,Delivered,2
4610,2024-04-18,1,7,13,3,1,3065.5,746,39153.02,109135.39,120628.42,2024-04-20,2024-04-26,6.0,295246.57,Delivered,1
4611,2025-03-11,15,2,10,1,1,2789.0,225,12272.8,27814.53,136976.61,2025-03-13,2025-03-14,1.0,75056.77,Delivered,1
4612,2024-11-20,15,2,10,1,6,1263.4,225,5382.3,4506.26,69892.79,2024-11-22,2024-11-27,5.0,168249.5,Delivered,3
4613,2024-02-25,4,10,8,2,5,3151.9,1052,59319.99,181148.72,137362.73,2024-02-27,2024-02-27,0.0,0.0,Delivered,1
4614,2025-03-25,19,15,7,5,3,1197.4,1063,24888.64,31906.11,65721.0,2025-03-27,2025-03-27,0.0,0.0,Delivered,2
4615,2024-08-18,11,15,5,1,8,1711.2,1642,52801.58,83378.64,78512.61,2024-08-20,2024-08-21,1.0,38824.24,Delivered,2
4616,2025-05-23,4,10,8,3,1,431.1,1052,8897.15,20619.62,14727.83,2025-05-25,2025-05-30,5.0,60810.74,Delivered,1
4617,2025-06-17,15,2,10,1,6,1338.2,225,6169.34,4215.68,36917.89,2025-06-19,2025-06-23,4.0,186242.34,Delivered,3
4618,2024-11-16,4,10,8,1,8,3221.9,1052,64458.56,80780.06,106295.41,2024-11-18,2024-11-18,0.0,0.0,Delivered,2
4619,2024-02-04,4,10,8,5,5,2060.9,1052,36055.18,110307.65,112944.89,2024-02-06,2024-02-06,0.0,0.0,Delivered,1
4620,2025-05-20,15,2,10,5,6,1462.7,225,6679.08,5211.54,83715.87,2025-05-22,2025-05-23,1.0,27356.54,Delivered,3
4621,2024-12-19,4,10,8,1,2,992.7,1052,19391.38,48171.0,58186.72,2024-12-21,2024-12-21,0.0,0.0,Delivered,1
4622,2024-08-18,4,10,8,5,3,596.4,1052,11722.58,16449.65,27164.43,2024-08-20,2024-08-20,0.0,0.0,Delivered,2
4623,2024-01-23,15,2,10,1,7,2027.0,225,7861.1,21234.35,76717.04,2024-01-25,2024-01-25,0.0,0.0,Delivered,1
4624,2024-11-21,3,8,7,5,6,2063.1,1058,42064.77,27678.13,95023.39,2024-11-23,2024-11-26,3.0,102773.79,Delivered,3
4625,2024-02-19,15,2,10,1,6,2956.1,225,12080.58,8679.39,106601.76,2024-02-21,2024-02-24,3.0,282007.3,Delivered,3
4626,2025-03-30,15,2,10,2,6,2318.5,225,10395.14,8242.3,118168.67,2025-04-01,2025-04-03,2.0,110813.32,Delivered,3
4627,2024-03-10,4,10,8,2,1,878.0,1052,15957.28,47713.08,29937.92,2024-03-12,2024-03-14,2.0,29988.79,Delivered,1
4628,2024-06-12,8,3,5,5,5,2248.2,119,4825.78,11783.1,132592.35,2024-06-14,2024-06-16,2.0,117346.52,Delivered,1
4629,2024-05-03,4,10,8,3,7,1426.0,1052,26090.33,66548.66,79580.76,2024-05-05,2024-05-06,1.0,21513.63,Delivered,1
4630,2024-02-13,15,2,10,3,6,3188.2,225,13076.67,9386.4,116943.12,2024-02-15,2024-02-17,2.0,135582.01,Delivered,3
4631,2024-07-31,4,10,8,4,8,1742.5,1052,33419.72,49476.16,97716.84,2024-08-02,2024-08-02,0.0,0.0,Delivered,2
4632,2025-06-09,19,15,7,1,8,2466.0,1063,52434.33,68221.37,102999.37,2025-06-11,2025-06-12,1.0,68566.38,Delivered,2
4633,2025-06-24,4,10,8,1,8,483.6,1052,10162.84,14369.28,22059.69,2025-06-26,2025-06-27,1.0,11669.94,Delivered,2
4634,2025-06-20,15,2,10,3,5,1382.2,225,6309.14,13710.91,51461.17,2025-06-22,2025-06-23,1.0,28202.48,Delivered,1
4635,2025-01-11,4,10,8,5,5,1639.1,1052,32880.67,95063.68,49261.96,2025-01-13,2025-01-13,0.0,0.0,Delivered,1
4636,2024-05-12,4,10,8,4,3,3143.8,1052,59531.0,86372.92,94508.56,2024-05-14,2024-05-14,0.0,0.0,Delivered,2
4637,2025-06-12,4,10,8,3,1,3286.6,1052,68583.03,151412.4,100093.15,2025-06-14,2025-06-21,7.0,766816.18,Delivered,1
4638,2024-11-23,15,2,10,4,6,2841.9,225,12093.66,8231.68,133615.19,2024-11-25,2024-11-27,2.0,155315.5,Delivered,3
4639,2024-03-01,25,15,14,4,5,2453.8,363,15444.12,46062.19,70236.35,2024-03-03,2024-03-03,0.0,0.0,Delivered,1
4640,2024-12-13,3,8,7,2,6,3168.9,1058,65023.95,51159.57,81696.19,2024-12-15,2024-12-18,3.0,272783.29,Delivered,3
4641,2024-06-20,1,7,13,3,8,2805.6,746,36321.31,50277.57,128570.46,2024-06-22,2024-06-22,0.0,0.0,Delivered,2
4642,2024-05-27,4,10,8,3,1,1811.1,1052,34320.26,103406.87,49124.38,2024-05-29,2024-05-31,2.0,89276.16,Delivered,1
4643,2024-08-30,4,10,8,4,1,1196.9,1052,23697.52,68366.62,60501.81,2024-09-01,2024-09-07,6.0,243269.02,Delivered,1
4644,2025-02-01,15,2,10,4,6,1139.1,225,4961.54,3803.5,38548.58,2025-02-03,2025-02-08,5.0,157318.84,Delivered,3
4645,2025-05-30,15,2,10,2,7,1126.1,225,5126.23,13914.31,45086.03,2025-06-01,2025-06-02,1.0,24659.56,Delivered,1
4646,2024-06-06,15,2,10,4,2,2239.6,225,9503.85,24430.89,92551.91,2024-06-08,2024-06-09,1.0,35880.26,Delivered,1
4647,2024-01-04,4,10,8,2,3,2899.4,1052,53175.04,91010.69,134383.68,2024-01-06,2024-01-06,0.0,0.0,Delivered,2
4648,2025-04-26,4,10,8,1,8,1739.5,1052,36631.83,54160.35,54888.32,2025-04-28,2025-04-28,0.0,0.0,Delivered,2
4649,2024-12-10,15,2,10,3,1,1253.8,225,5411.43,14206.84,46837.42,2024-12-12,2024-12-13,1.0,38141.22,Delivered,1
4650,2024-07-31,4,10,8,3,3,1607.9,1052,30838.2,47284.76,63683.75,2024-08-02,2024-08-02,0.0,0.0,Delivered,2
4651,2025-02-01,15,2,10,3,2,2263.1,225,9857.31,23604.05,103474.0,2025-02-03,2025-02-04,1.0,56357.67,Delivered,1
4652,2025-05-03,4,10,8,2,2,1442.4,1052,30176.87,78374.54,37446.1,2025-05-05,2025-05-07,2.0,86135.45,Delivered,1
4653,2024-10-29,4,10,8,1,2,2367.2,1052,47118.47,122675.68,120427.12,2024-10-31,2024-11-01,1.0,57901.47,Delivered,1
4654,2024-07-11,15,2,10,1,6,921.8,225,3894.41,3301.05,36231.56,2024-07-13,2024-07-15,2.0,36569.99,Delivered,3
4655,2024-08-27,4,10,8,2,3,2512.5,1052,47105.94,78989.05,70584.18,2024-08-29,2024-08-29,0.0,0.0,Delivered,2
4656,2025-01-27,21,3,8,5,3,1749.4,1032,34833.21,45853.26,71223.98,2025-01-29,2025-01-29,0.0,0.0,Delivered,2
4657,2025-02-16,4,10,8,1,5,1166.8,1052,23855.11,59995.58,38263.29,2025-02-18,2025-02-18,0.0,0.0,Delivered,1
4658,2024-04-10,3,8,7,3,3,1133.5,1058,21447.77,31496.65,53270.07,2024-04-12,2024-04-12,0.0,0.0,Delivered,2
4659,2025-05-01,4,10,8,3,5,1823.4,1052,38398.66,89582.14,50514.46,2025-05-03,2025-05-03,0.0,0.0,Delivered,1
4660,2024-04-08,4,10,8,2,7,2517.8,1052,47436.17,127841.97,143888.37,2024-04-10,2024-04-11,1.0,64653.67,Delivered,1
4661,2025-03-01,8,3,5,4,2,2209.2,119,5090.75,11780.87,132393.69,2025-03-03,2025-03-04,1.0,39096.65,Delivered,1
4662,2024-07-23,4,10,8,2,2,1081.6,1052,20054.31,61435.53,46469.91,2024-07-25,2024-07-30,5.0,134552.47,Delivered,1
4663,2024-07-30,15,2,10,1,1,3477.1,225,14762.65,41690.21,206760.36,2024-08-01,2024-08-11,10.0,837735.92,Delivered,1
4664,2024-04-24,15,2,10,5,6,1499.2,225,6262.86,4439.02,75674.17,2024-04-26,2024-04-29,3.0,100911.89,Delivered,3
4665,2025-01-09,4,10,8,3,3,2999.2,1052,58359.14,74367.0,87539.61,2025-01-11,2025-01-11,0.0,0.0,Delivered,2
4666,2024-06-12,4,10,8,1,5,518.5,1052,9780.08,28277.78,21678.44,2024-06-14,2024-06-16,2.0,28493.91,Delivered,1
4667,2024-03-30,4,10,8,1,3,2548.9,1052,46208.32,72894.74,103392.4,2024-04-01,2024-04-02,1.0,79672.81,Delivered,2
4668,2024-10-29,15,2,10,1,7,1500.1,225,6516.67,16458.83,65395.52,2024-10-31,2024-11-01,1.0,27422.11,Delivered,1
4669,2024-05-24,15,2,10,5,6,3294.7,225,13558.44,9777.49,150976.99,2024-05-26,2024-05-28,2.0,108797.27,Delivered,3
4670,2025-04-12,4,10,8,1,3,1095.6,1052,22711.72,31278.68,56533.79,2025-04-14,2025-04-14,0.0,0.0,Delivered,2
4671,2024-04-05,12,4,11,2,1,1001.5,852,15105.18,46906.49,50864.08,2024-04-07,2024-04-11,4.0,114678.96,Delivered,1
4672,2024-09-04,4,10,8,5,7,2717.3,1052,55359.94,130384.13,80102.62,2024-09-06,2024-09-09,3.0,255520.04,Delivered,1
4673,2025-02-22,4,10,8,5,8,1439.2,1052,29544.79,37759.52,41290.69,2025-02-24,2025-02-26,2.0,71857.6,Delivered,2
4674,2024-03-03,4,10,8,3,1,1399.1,1052,25868.67,72592.24,50184.13,2024-03-05,2024-03-07,2.0,66677.28,Delivered,1
4675,2024-08-11,24,5,14,1,7,2745.1,1718,87543.39,211146.88,96436.69,2024-08-14,2024-08-17,3.0,174983.08,Delivered,1
4676,2024-12-20,4,10,8,5,8,924.9,1052,18693.79,27903.39,26207.65,2024-12-22,2024-12-23,1.0,31619.2,Delivered,2
4677,2025-02-04,4,10,8,3,8,2193.1,1052,44234.45,56298.53,77462.4,2025-02-06,2025-02-06,0.0,0.0,Delivered,2
4678,2024-07-21,4,10,8,4,3,3122.2,1052,59246.45,90012.23,143056.98,2024-07-23,2024-07-24,1.0,51506.79,Delivered,2
4679,2024-07-09,14,13,7,5,2,3345.3,1384,85162.78,232163.74,157772.7,2024-07-11,2024-07-15,4.0,202204.52,Delivered,1
4680,2024-01-11,4,10,8,5,8,2657.1,1052,48604.14,80752.08,122871.38,2024-01-13,2024-01-14,1.0,81844.63,Delivered,2
4681,2024-03-09,4,10,8,1,8,2034.7,1052,37774.72,59262.55,110132.28,2024-03-11,2024-03-12,1.0,43677.43,Delivered,2
4682,2024-04-20,4,10,8,5,7,3210.9,1052,61352.02,182168.03,179281.68,2024-04-22,2024-04-22,0.0,0.0,Delivered,1
4683,2024-07-17,15,2,10,5,5,2648.2,225,10963.42,32553.85,146369.54,2024-07-19,2024-07-22,3.0,136831.92,Delivered,1
4684,2024-02-09,4,10,8,4,8,2765.4,1052,49251.24,71499.8,149722.29,2024-02-11,2024-02-12,1.0,49444.33,Delivered,2
4685,2025-05-10,15,2,10,4,7,1532.5,225,7151.34,16676.78,53034.03,2025-05-12,2025-05-14,2.0,79422.71,Delivered,1
4686,2024-12-14,4,10,8,2,3,1852.4,1052,37384.75,51037.73,87013.48,2024-12-16,2024-12-17,1.0,28209.07,Delivered,2
4687,2024-10-19,4,10,8,2,1,2203.2,1052,43915.57,121683.79,80583.43,2024-10-21,2024-10-25,4.0,154780.43,Delivered,1
4688,2024-05-03,20,8,15,2,3,1885.2,834,27514.16,43206.69,55323.4,2024-05-05,2024-05-05,0.0,0.0,Delivered,2
4689,2024-07-18,15,2,10,3,1,637.8,225,2698.65,7509.45,22141.18,2024-07-20,2024-07-26,6.0,72280.6,Delivered,1
4690,2025-06-03,4,10,8,1,2,3499.5,1052,73193.13,190414.82,124857.97,2025-06-05,2025-06-05,0.0,0.0,Delivered,1
4691,2024-03-21,15,2,10,2,7,2114.7,225,8717.8,24154.61,59959.97,2024-03-23,2024-03-23,0.0,0.0,Delivered,1
4692,2024-05-02,8,3,5,4,2,2813.3,119,6189.11,15466.98,114058.61,2024-05-04,2024-05-04,0.0,0.0,Delivered,1
4693,2024-05-25,4,10,8,3,5,2060.1,1052,39490.49,107141.7,121546.86,2024-05-27,2024-05-27,0.0,0.0,Delivered,1
